T_Return,SP_Return,T_Saturation,T_Outdoor,RH_Supply,RH_Return,RH_Outdoor,Energy,Power,overheat_flag
23.475,21.5,17.18,18.6,28.529999,16.109999,33.0,15.0,5.232,0
23.404999,21.5,18.0,17.5,28.309999,16.299999,31.5,12.0,5.208,0
23.33,21.5,17.719999,16.4,28.389999,16.33,30.0,13.0,5.232,0
23.424999,21.5,17.9,16.4,28.629999,16.43,31.0,13.0,5.016,0
23.494999,21.5,17.92,16.4,28.639999,16.27,32.0,13.0,5.22,0
23.574999,21.5,17.299999,15.4,28.699999,16.199999,32.0,12.66666667,5.148,0
23.459999,21.5,17.5,15.4,28.709999,16.23,32.0,12.33333333,5.076,0
23.275,21.5,17.16,15.4,28.99,16.33,34.5,12.0,5.136,0
23.119999,21.5,17.52,14.4,29.82,16.4,37.0,13.0,5.136,0
23.019999,21.5,17.42,14.4,30.219999,16.469999,38.5,13.0,5.22,0
22.305,21.5,19.039999,13.4,30.26,17.24,40.0,1.0,0.0,0
21.855,21.5,19.6,13.4,30.269999,17.65,40.0,0.0,0.0,0
21.615,21.5,20.02,13.4,29.859999,18.059999,40.0,0.0,0.0,0
21.494999,21.5,20.34,13.4,29.789999,18.17,40.0,0.0,0.0,0
21.389999,21.5,20.6,12.4,29.699999,18.33,40.0,0.0,0.0,0
21.334999,21.5,20.699999,12.4,29.809999,18.359999,40.0,0.0,0.0,0
21.279999,21.5,20.779999,13.4,30.08,18.42,40.0,0.0,0.0,0
21.24,21.5,20.859999,14.4,30.209999,18.5,43.0,0.0,0.0,0
21.33,21.5,20.559999,12.4,30.16,18.25,46.0,0.0,0.0,0
21.334999,21.5,20.52,13.4,30.219999,18.17,47.5,0.0,0.0,0
21.33,21.5,20.52,13.4,30.219999,18.209999,49.0,0.0,0.0,0
21.32,21.5,20.52,13.4,30.269999,18.209999,44.5,0.0,0.0,0
21.289999,21.5,20.58,12.4,30.42,18.199999,40.0,0.0,0.0,0
21.264999,21.5,20.58,12.4,30.59,18.24,44.5,0.0,0.0,0
21.24,21.5,20.559999,12.4,30.629999,18.4,49.0,0.0,0.0,0
21.219999,21.5,20.539999,12.4,30.719999,18.51,49.0,0.0,0.0,0
21.199999,21.5,20.539999,13.4,30.75,18.58,49.0,0.0,0.0,0
21.184999,21.5,20.52,13.4,30.799999,18.67,51.0,0.0,0.0,0
21.15,21.5,20.52,14.4,30.83,18.66,53.0,0.0,0.0,0
21.119999,21.5,20.5,14.4,30.91,18.57,52.5,0.0,0.0,0
21.1,21.5,20.48,13.4,30.959999,18.5,52.0,0.0,0.0,0
21.09,21.5,20.48,13.4,31.01,18.73,56.0,0.0,0.0,0
21.07,21.5,20.42,13.4,30.98,18.889999,60.0,0.0,0.0,0
21.029999,21.5,20.42,13.4,31.139999,19.01,56.5,0.0,0.0,0
21.0,21.5,20.459999,13.4,31.25,19.17,53.0,0.0,0.0,0
20.99,21.5,20.42,13.4,31.34,19.369999,49.5,0.0,0.0,0
20.969999,21.5,20.42,13.4,31.369999,19.52,46.0,0.0,0.0,0
20.959999,21.5,20.459999,12.4,31.41,19.59,47.5,0.0,0.0,0
20.955,21.5,20.42,12.4,31.48,19.779999,49.0,0.0,0.0,0
20.934999,21.5,20.42,12.4,31.51,19.949999,57.0,0.0,0.0,0
20.934999,21.5,20.42,12.4,31.599998,19.98,65.0,0.0,0.0,0
20.92,21.5,20.42,12.4,31.629999,20.059999,60.5,0.0,0.0,0
20.91,21.5,20.42,12.4,31.629999,20.1,56.0,0.0,0.0,0
20.889999,21.5,20.42,12.4,31.66,20.1,54.0,0.0,0.0,0
20.879999,21.5,20.4,12.4,31.719999,20.1,52.0,0.0,0.0,0
20.859999,21.5,20.4,12.4,31.74,20.15,50.5,0.0,0.0,0
20.84,21.5,20.4,12.4,31.789999,20.18,49.0,0.0,0.0,0
20.84,21.5,20.4,11.4,31.869999,20.209999,52.5,0.0,0.0,0
20.82,21.5,20.4,10.4,31.969999,20.25,56.0,0.0,0.0,0
20.799999,21.5,20.379999,10.4,32.119999,20.25,54.0,0.0,0.0,0
22.154999,21.5,18.5,10.4,33.0,19.93,52.0,9.0,5.052,0
22.039999,21.5,18.359999,9.4,32.559998,20.01,56.0,13.0,5.112,0
22.0,21.5,18.32,9.4,32.23,19.959999,60.0,12.0,5.076,0
21.934999,21.5,18.199999,8.4,32.299999,19.869999,64.5,13.0,5.064,0
21.855,21.5,17.559999,7.4,32.899998,19.92,69.0,13.0,5.244,0
21.814999,21.5,18.18,7.4,32.579998,19.889999,62.5,14.0,5.148,0
21.795,21.5,17.940001,8.4,33.189999,19.889999,56.0,12.0,5.172,0
21.754999,21.5,18.219999,8.4,32.630001,19.889999,54.5,13.0,5.196,0
21.754999,21.5,18.279999,8.4,32.59,19.779999,53.0,13.0,5.16,0
21.744999,21.5,18.059999,9.4,32.399998,19.66,51.0,12.0,5.136,0
21.754999,21.5,17.559999,10.4,32.829998,19.58,49.0,13.0,5.136,0
21.734999,21.5,17.779999,11.4,32.329998,19.5,55.0,13.0,5.136,0
21.744999,21.5,18.119999,13.4,32.0,19.42,61.0,14.0,5.088,0
22.039999,21.5,18.119999,16.4,31.699999,19.049999,61.0,12.0,5.136,0
22.225,21.5,17.92,14.3,31.469999,18.949999,61.0,13.0,5.232,0
22.359999,21.5,17.279999,15.3,32.719997,18.85,61.0,13.0,5.112,0
22.424999,21.5,16.859999,13.3,34.16,18.92,61.0,12.0,5.196,0
22.49,21.5,17.119999,12.3,36.07,19.4,59.0,13.0,5.184,0
22.529999,21.5,17.440001,14.3,36.950001,20.029999,57.0,13.0,5.184,0
22.85,21.5,17.34,12.3,37.279999,20.459999,55.0,14.0,5.16,0
22.83,21.5,16.779999,12.3,37.509998,20.93,53.0,13.0,5.148,0
22.73,21.5,17.459999,14.3,37.649998,21.289999,53.0,12.0,5.172,0
22.709999,21.5,16.82,14.1,37.700001,21.57,53.0,13.0,5.22,0
22.844999,21.5,17.58,15.1,36.950001,21.639999,51.5,13.0,5.196,0
22.699999,21.5,17.139999,16.0,37.119999,21.77,50.0,13.0,5.232,0
22.709999,21.5,17.26,15.1,36.540001,21.689999,46.5,12.0,5.124,0
22.775,21.5,17.42,14.9,36.029999,21.59,43.0,14.0,5.16,0
22.84,21.5,17.42,14.9,35.919998,21.65,41.5,13.0,5.196,0
22.9,21.5,17.359999,14.9,35.040001,21.58,40.0,13.0,5.148,0
22.93,21.5,16.940001,17.9,35.669998,21.379999,41.5,13.0,5.172,0
22.98,21.5,17.42,19.1,32.419998,20.83,43.0,12.0,5.208,0
23.039999,21.5,17.559999,19.1,32.139999,20.16,45.0,13.0,5.232,0
23.129999,21.5,17.219999,17.0,32.399998,19.82,47.0,14.0,5.172,0
23.039999,21.5,17.299999,17.1,33.389999,19.41,45.0,13.0,5.148,0
23.26,21.5,17.6,17.1,32.93,19.07,43.0,13.0,5.208,0
23.184999,21.5,17.639999,17.1,33.5,18.99,43.0,12.0,5.22,0
22.93,21.5,17.52,16.1,33.369999,19.0,43.0,14.0,5.22,0
22.84,21.5,17.219999,16.1,33.619999,19.109999,44.5,12.0,5.208,0
22.8499995,21.5,17.379999,14.9,34.73,18.85,46.0,14.0,5.172,0
22.859999,21.5,17.18,13.9,35.23,19.549999,46.0,13.0,5.184,0
22.944999,21.5,17.219999,12.9,35.079998,19.869999,46.0,13.0,5.196,0
23.029999,21.5,17.379999,14.9,35.110001,19.82,44.5,13.0,5.184,0
23.029999,21.5,17.459999,15.9,34.799999,19.879999,43.0,13.0,5.208,0
23.0,21.5,17.440001,14.9,35.360001,20.029999,43.0,14.0,5.196,0
22.98,21.5,17.139999,12.8,36.139999,20.23,43.0,12.0,5.196,0
22.98,21.5,17.26,13.8,36.0,20.43,44.5,13.0,5.232,0
23.0,21.5,17.219999,13.8,36.110001,20.559999,46.0,13.0,5.244,0
22.98,21.5,17.26,13.8,35.84,20.83,48.0,13.0,5.16,0
23.07,21.5,17.26,13.8,35.529999,20.719999,50.0,13.0,5.148,0
23.109999,21.5,17.459999,12.8,35.93,20.6,49.5,12.0,5.184,0
23.234999,21.5,17.219999,12.8,35.799999,20.449999,49.0,14.0,5.196,0
23.1,21.5,17.559999,11.8,35.309998,20.52,49.0,13.0,5.16,0
23.17,21.5,17.039999,11.8,35.07,21.049999,49.0,13.0,5.124,0
23.16,21.5,17.4,11.8,35.149998,21.189999,49.0,13.0,5.124,0
23.03,21.5,16.68,11.8,34.98,20.869999,49.0,12.0,5.1,0
22.9,21.5,17.039999,11.8,34.700001,20.75,51.0,13.0,5.124,0
22.225,21.5,19.199999,11.8,34.739998,21.52,53.0,2.0,0.0,0
21.77,21.5,19.82,11.8,34.43,21.99,55.0,0.0,0.0,0
21.5775,21.5,20.1,12.8,34.259998,22.25,57.0,0.0,0.0,0
21.385,21.5,20.48,12.8,34.299999,22.51,61.5,0.0,0.0,0
21.264999,21.5,20.619999,12.3,34.209999,22.689999,66.0,0.0,0.0,0
21.219999,21.5,20.699999,11.8,34.450001,22.779999,66.0,0.0,0.0,0
21.17,21.5,20.82,11.8,34.450001,22.969999,66.0,0.0,0.0,0
21.184999,21.5,20.779999,11.8,34.32,23.01,66.0,0.0,0.0,0
21.285,21.5,20.48,11.8,34.34,22.93,66.0,0.0,0.0,0
21.285,21.5,20.42,12.8,34.34,23.09,68.0,0.0,0.0,0
21.264999,21.5,20.42,12.3,34.299999,23.25,70.0,0.0,0.0,0
21.264999,21.5,20.42,11.8,34.279999,23.369999,70.0,0.0,0.0,0
21.25,21.5,20.4,11.8,34.239998,23.539999,70.0,0.0,0.0,0
21.219999,21.5,20.4,11.8,34.279999,23.609999,73.0,0.0,0.0,0
21.189999,21.5,20.4,9.8,34.299999,23.73,76.0,0.0,0.0,0
21.16,21.5,20.4,9.8,34.399998,23.84,73.0,0.0,0.0,0
21.109999,21.5,20.42,9.8,34.52,24.059999,70.0,0.0,0.0,0
21.1,21.5,20.379999,9.8,34.579998,24.309999,70.0,0.0,0.0,0
21.094999,21.5,20.379999,8.8,34.68,24.449999,70.0,0.0,0.0,0
21.064999,21.5,20.359999,9.8,34.759998,24.58,70.0,0.0,0.0,0
21.049999,21.5,20.34,9.8,34.790001,24.889999,70.0,0.0,0.0,0
21.025,21.5,20.32,9.8,34.82,25.25,72.5,0.0,0.0,0
20.99,21.5,20.32,9.8,34.919998,25.369999,75.0,0.0,0.0,0
20.959999,21.5,20.299999,8.8,34.989998,25.66,75.0,0.0,0.0,0
20.939999,21.5,20.299999,7.8,35.049999,25.959999,75.0,0.0,0.0,0
20.92,21.5,20.279999,8.8,35.119999,26.219999,72.5,0.0,0.0,0
20.91,21.5,20.24,10.8,35.149998,26.459999,70.0,0.0,0.0,0
20.859999,21.5,20.24,9.8,35.149998,26.82,72.5,0.0,0.0,0
20.84,21.5,20.24,9.8,35.219997,26.98,75.0,0.0,0.0,0
20.799999,21.5,20.219999,11.8,35.219997,27.25,75.0,0.0,0.0,0
20.775,21.5,20.219999,8.8,35.279999,27.389999,75.0,0.0,0.0,0
20.77,21.5,20.199999,8.8,35.349998,27.389999,75.0,0.0,0.0,0
20.76,21.5,20.199999,9.8,35.450001,27.349998,75.0,0.0,0.0,0
20.75,21.5,20.199999,8.8,35.549999,27.34,78.0,0.0,0.0,0
20.73,21.5,20.219999,8.8,35.66,27.269999,81.0,0.0,0.0,0
20.719999,21.5,20.199999,7.9,35.869999,26.959999,75.5,0.0,0.0,0
20.699999,21.5,20.199999,7.9,35.969997,26.719999,70.0,0.0,0.0,0
20.664999,21.5,20.18,7.8,36.009998,26.4,78.5,0.0,0.0,0
20.66,21.5,20.18,7.8,36.07,26.49,87.0,0.0,0.0,0
20.639999,21.5,20.139999,7.8,36.07,26.559999,87.0,0.0,0.0,0
22.219999,21.5,17.119999,7.8,38.899998,23.43,87.0,9.0,5.1,0
22.01,21.5,17.779999,7.8,38.509998,23.91,84.0,12.0,5.088,0
21.949999,21.5,17.58,7.8,38.41,24.15,81.0,13.0,5.052,0
21.91,21.5,17.18,7.8,38.32,24.15,81.0,14.0,5.076,0
21.844999,21.5,18.299999,7.8,38.66,24.309999,81.0,12.0,5.124,0
21.85,21.5,18.219999,6.8,39.189999,24.65,81.0,13.0,5.184,0
21.84,21.5,18.26,7.8,39.209999,24.889999,81.0,12.0,5.172,0
21.84,21.5,18.039999,6.8,38.82,25.119999,81.0,13.0,5.208,0
21.814999,21.5,16.6,6.8,40.59,25.25,81.0,13.0,5.148,0
21.795,21.5,16.799999,6.8,39.82,25.35,73.0,13.0,5.112,0
21.789999,21.5,17.76,7.9,39.889999,25.35,65.0,12.0,5.172,0
21.799999,21.5,18.18,7.9,39.079998,25.439999,63.0,14.0,5.196,0
21.814999,21.5,18.18,9.9,39.57,25.48,61.0,13.0,4.92,0
21.824999,21.5,17.84,8.9,39.77,25.51,61.0,13.0,5.172,0
21.824999,21.5,18.08,9.9,39.419998,25.439999,61.0,12.0,5.16,0
21.824999,21.5,17.559999,9.9,39.110001,25.32,61.0,13.0,5.208,0
21.889999,21.5,18.059999,9.9,37.869999,25.219999,61.0,13.0,5.232,0
22.15,21.5,18.039999,10.9,38.09,24.869999,57.0,14.0,5.16,0
22.26,21.5,17.219999,11.9,39.16,24.549999,53.0,12.0,4.92,0
22.309999,21.5,17.0,11.9,38.369999,24.25,53.0,13.0,5.148,0
22.35,21.5,17.18,11.9,38.599998,24.029999,53.0,12.0,5.148,0
22.4,21.5,17.219999,12.9,38.989998,23.879999,55.0,13.0,5.232,0
22.439999,21.5,17.119999,13.8,37.209999,23.59,57.0,13.0,5.16,0
22.535,21.5,16.799999,13.8,37.879997,23.219999,55.0,13.0,5.16,0
22.639999,21.5,17.08,12.6,37.41,22.949999,53.0,12.0,5.22,0
22.699999,21.5,17.32,12.3,37.700001,22.799999,51.0,14.0,5.088,0
22.549999,21.5,17.34,13.3,37.549999,22.9,49.0,13.0,5.196,0
22.559999,21.5,17.539999,14.3,37.349998,22.9,55.0,13.0,5.196,0
22.609999,21.5,17.16,16.4,36.239998,22.619999,61.0,13.0,5.196,0
22.67,21.5,17.639999,15.4,35.969997,22.139999,61.0,13.0,5.148,0
22.719999,21.5,17.6,17.4,35.919998,21.959999,61.0,14.0,5.22,0
22.779999,21.5,17.559999,13.3,35.66,21.76,59.0,12.0,5.196,0
22.785,21.5,17.379999,19.299999,34.52,21.57,57.0,13.0,5.136,0
22.84,21.5,17.359999,15.0,35.93,21.25,59.0,13.0,5.232,0
22.769999,21.5,17.48,11.9,36.599998,21.76,61.0,13.0,5.196,0
22.92,21.5,16.82,11.9,38.619999,21.98,55.5,13.0,5.172,0
22.83,21.5,16.879999,10.9,38.02,22.279999,50.0,12.0,5.172,0
22.75,21.5,17.379999,13.9,37.75,22.359999,48.0,14.0,5.196,0
22.67,21.5,17.299999,16.9,38.18,22.5,46.0,13.0,5.208,0
22.639999,21.5,17.059999,16.9,37.919998,22.59,46.0,13.0,5.196,0
22.66,21.5,16.76,16.9,37.879997,22.59,46.0,13.0,5.16,0
22.684999,21.5,17.359999,16.9,37.91,22.59,46.0,13.0,5.148,0
22.644999,21.5,16.84,15.8,38.18,22.83,46.0,14.0,5.184,0
22.65,21.5,17.02,12.7,37.919998,22.939999,46.0,12.0,5.184,0
22.66,21.5,17.92,13.6,36.029999,22.9,46.0,13.0,5.268,0
22.68,21.5,17.16,13.6,35.73,22.66,47.5,13.0,5.22,0
22.68,21.5,17.26,13.6,35.669998,22.539999,49.0,13.0,5.22,0
22.68,21.5,17.4,11.6,35.559998,22.459999,53.0,13.0,5.208,0
22.67,21.5,16.699999,10.6,35.599998,22.35,57.0,12.0,5.172,0
22.66,21.5,17.0,11.6,35.719997,22.269999,55.0,14.0,5.112,0
22.639999,21.5,18.1,10.6,35.099998,22.279999,53.0,13.0,5.22,0
22.549999,21.5,17.48,11.6,35.419998,22.279999,53.0,13.0,5.166,0
22.525,21.5,17.779999,10.6,34.48,22.26,53.0,13.0,5.112,0
22.484999,21.5,17.4,10.6,35.360001,22.17,53.0,12.0,5.124,0
22.449999,21.5,17.0,10.6,35.919998,22.34,53.0,13.0,5.148,0
22.449999,21.5,17.68,10.6,35.450001,22.449999,57.0,12.0,5.184,0
21.855,21.5,19.24,10.6,35.559998,23.0,61.0,2.0,0.0,0
21.455,21.5,19.82,11.6,36.59,24.1,65.5,0.0,0.0,0
21.24,21.5,20.18,11.6,35.779999,24.359999,70.0,0.0,0.0,0
21.07,21.5,20.42,9.6,35.649998,24.539999,65.5,0.0,0.0,0
20.939999,21.5,20.58,9.6,35.649998,24.68,61.0,0.0,0.0,0
20.9,21.5,20.699999,8.6,36.059998,24.73,61.0,0.0,0.0,0
20.84,21.5,20.699999,8.6,36.02,25.15,61.0,0.0,0.0,0
20.789999,21.5,20.699999,9.6,35.98,25.139999,61.0,0.0,0.0,0
20.879999,21.5,20.359999,9.6,35.82,24.76,61.0,0.0,0.0,0
20.889999,21.5,20.32,9.6,35.799999,24.6,63.0,0.0,0.0,0
20.879999,21.5,20.279999,10.6,35.799999,24.529999,65.0,0.0,0.0,0
20.879999,21.5,20.26,9.6,35.700001,24.439999,67.5,0.0,0.0,0
20.889999,21.5,20.24,9.6,35.700001,24.439999,70.0,0.0,0.0,0
20.869999,21.5,20.24,10.6,35.700001,24.41,67.5,0.0,0.0,0
20.85,21.5,20.219999,9.6,35.739998,24.33,65.0,0.0,0.0,0
20.82,21.5,20.199999,8.6,35.739998,24.289999,70.0,0.0,0.0,0
20.799999,21.5,20.18,8.6,35.739998,24.209999,75.0,0.0,0.0,0
20.77,21.5,20.18,9.6,35.719997,24.119999,75.0,0.0,0.0,0
20.74,21.5,20.139999,9.6,35.75,24.119999,75.0,0.0,0.0,0
20.709999,21.5,20.139999,8.6,35.779999,24.119999,75.0,0.0,0.0,0
20.664999,21.5,20.119999,8.6,35.779999,24.119999,75.0,0.0,0.0,0
20.65,21.5,20.119999,8.6,35.82,24.119999,72.5,0.0,0.0,0
20.639999,21.5,20.1,8.6,35.790001,24.15,70.0,0.0,0.0,0
20.6,21.5,20.059999,8.6,35.829998,24.18,70.0,0.0,0.0,0
20.559999,21.5,20.039999,9.7,35.869999,24.26,70.0,0.0,0.0,0
20.52,21.5,20.02,8.7,35.869999,24.18,72.5,0.0,0.0,0
20.49,20.5,20.0,8.7,35.869999,24.26,75.0,0.0,0.0,0
20.475,20.5,19.98,8.7,35.869999,24.25,72.5,0.0,0.0,0
20.455,20.5,19.959999,8.7,35.869999,24.32,70.0,0.0,0.0,0
20.41,20.5,19.939999,7.6,35.869999,24.369999,70.0,0.0,0.0,0
20.379999,20.5,19.92,6.6,35.869999,24.41,70.0,0.0,0.0,0
20.35,20.5,19.9,6.6,35.869999,24.439999,70.0,0.0,0.0,0
20.334999,20.5,19.879999,5.6,35.77,24.439999,70.0,0.0,0.0,0
20.324999,20.5,19.879999,5.8,35.689999,24.48,70.0,0.0,0.0,0
20.33,20.5,19.9,5.8,35.639999,24.519999,70.0,0.0,0.0,0
20.32,20.5,19.879999,5.8,35.559998,24.519999,67.5,0.0,0.0,0
20.309999,20.5,19.859999,5.8,35.5,24.57,65.0,0.0,0.0,0
20.309999,20.5,19.84,6.8,35.5,24.639999,65.0,0.0,0.0,0
20.299999,20.5,19.859999,5.8,35.469997,24.639999,65.0,0.0,0.0,0
20.285,20.5,19.84,5.8,35.459999,24.639999,70.0,0.0,0.0,0
22.0,21.5,17.34,5.8,35.919998,23.0,75.0,9.0,5.028,0
21.754999,21.5,17.6,5.8,35.469997,22.949999,72.0,12.0,5.124,0
21.664999,21.5,17.539999,5.8,35.66,22.84,69.0,13.0,5.076,0
21.615,21.5,17.639999,5.8,35.68,22.689999,72.0,14.0,5.064,0
21.584999,21.5,17.639999,4.8,35.279999,22.609999,75.0,12.0,5.196,0
21.535,21.5,17.299999,4.8,35.139999,22.539999,75.0,13.0,5.136,0
21.52,21.5,17.74,5.8,35.259998,22.5,75.0,13.0,5.16,0
21.504999,21.5,17.02,6.8,35.540001,22.449999,70.0,13.0,5.148,0
21.535,21.5,17.92,6.8,34.919998,22.42,65.0,13.0,5.196,0
21.625,21.5,18.1,7.8,35.040001,22.25,63.0,12.0,5.184,0
21.635,21.5,18.02,7.8,34.450001,22.18,61.0,14.0,5.196,0
21.645,21.5,17.539999,9.8,34.959999,22.16,59.0,12.0,5.16,0
21.654999,21.5,17.4,13.8,35.07,22.199999,57.0,13.0,5.1,0
21.635,21.5,17.92,12.8,35.219997,22.209999,55.0,13.0,5.148,0
21.625,21.5,17.959999,13.8,35.279999,22.26,53.0,12.0,5.148,0
21.625,21.5,17.459999,13.8,35.209999,22.25,51.0,13.0,5.136,0
21.664999,21.5,17.84,14.8,35.07,22.34,49.0,13.0,5.148,0
21.664999,21.5,17.24,14.8,36.669998,22.48,46.0,14.0,5.208,0
21.645,21.5,17.1,15.8,36.459999,22.5,43.0,12.0,5.148,0
21.635,21.5,17.1,16.9,36.0,22.41,37.5,13.0,5.172,0
21.645,21.5,17.42,13.9,36.399998,22.34,32.0,13.0,5.172,0
21.635,21.5,17.18,15.9,35.66,22.189999,29.5,13.0,5.112,0
21.645,21.5,16.799999,16.799999,34.099998,21.799999,27.0,12.0,5.148,0
21.645,21.5,17.0,15.8,32.399998,20.889999,27.5,13.0,5.172,0
21.654999,21.5,17.32,16.799999,31.629999,20.18,28.0,14.0,5.16,0
21.674999,21.5,17.18,17.799999,28.33,19.379999,29.0,13.0,5.196,0
21.684999,21.5,17.26,15.8,27.66,18.629999,30.0,13.0,5.22,0
21.734999,21.5,17.059999,16.799999,27.269999,17.92,27.0,12.0,5.088,0
21.775,21.5,16.76,17.799999,24.559999,17.279999,24.0,13.0,5.136,0
21.809999,21.5,16.859999,19.799999,24.92,16.449999,23.0,13.0,5.148,0
21.824999,21.5,16.879999,19.799999,24.769999,16.139999,22.0,14.0,5.088,0
22.299999,21.5,16.9,18.799999,23.869999,15.429999,24.0,12.0,5.1,0
22.424999,21.5,17.959999,19.799999,23.789999,14.96,26.0,13.0,5.136,0
22.369999,21.5,17.799999,17.700001,24.299999,14.809999,25.0,13.0,5.1,0
22.375,21.5,18.0,18.700001,24.4,14.65,24.0,12.0,5.16,0
22.389999,21.5,17.98,17.6,25.16,14.65,25.0,13.0,5.172,0
21.834999,21.5,18.879999,17.6,26.359999,15.11,26.0,1.0,0.0,0
21.564999,21.5,19.199999,16.6,27.209999,15.02,26.0,0.0,0.0,0
21.404999,21.5,19.459999,19.6,27.879999,14.92,26.0,0.0,0.0,0
21.32,21.5,19.74,16.5,28.57,14.889999,25.0,0.0,0.0,0
21.264999,21.5,19.879999,16.5,29.039999,14.88,24.0,0.0,0.0,0
21.234999,21.5,19.98,16.5,29.469999,14.83,25.0,0.0,0.0,0
21.215,21.5,20.08,18.4,29.75,14.799999,26.0,0.0,0.0,0
21.184999,21.5,20.139999,16.4,30.139999,14.79,26.0,0.0,0.0,0
21.17,21.5,20.16,17.4,30.269999,14.88,26.0,0.0,0.0,0
21.154999,21.5,20.24,16.4,30.539999,14.95,27.0,0.0,0.0,0
21.119999,21.5,20.299999,16.4,30.66,15.02,28.0,0.0,0.0,0
21.1,21.5,20.299999,15.4,30.779999,15.049999,30.0,0.0,0.0,0
21.09,21.5,20.32,15.4,30.959999,15.089999,32.0,0.0,0.0,0
21.09,21.5,20.32,15.4,31.039999,15.179999,34.5,0.0,0.0,0
21.07,21.5,20.34,14.4,31.119999,15.259999,37.0,0.0,0.0,0
21.059999,21.5,20.32,13.4,31.15,15.33,34.5,0.0,0.0,0
21.025,21.5,20.32,13.4,31.279999,15.37,32.0,0.0,0.0,0
20.99,21.5,20.26,12.4,31.359999,15.46,33.0,0.0,0.0,0
20.959999,21.5,20.299999,12.4,31.389999,15.48,34.0,0.0,0.0,0
20.93,21.5,20.279999,13.4,31.51,15.559999,35.5,0.0,0.0,0
20.879999,21.5,20.219999,13.4,31.599998,15.559999,37.0,0.0,0.0,0
20.84,21.5,20.24,13.4,31.609999,15.599999,43.0,0.0,0.0,0
20.789999,21.5,20.219999,13.4,31.66,15.62,49.0,0.0,0.0,0
20.76,21.5,20.18,12.4,31.65,15.7,49.0,0.0,0.0,0
20.73,21.5,20.199999,12.4,31.689999,15.78,49.0,0.0,0.0,0
20.709999,21.5,20.16,12.4,31.73,15.82,45.5,0.0,0.0,0
20.689999,21.5,20.139999,12.4,31.73,15.849999,42.0,0.0,0.0,0
20.639999,21.5,20.139999,11.4,31.769999,15.86,47.0,0.0,0.0,0
20.639999,21.5,20.119999,10.4,31.769999,15.94,52.0,0.0,0.0,0
20.629999,21.5,20.1,10.4,31.769999,16.02,56.0,0.0,0.0,0
20.59,21.5,20.1,9.4,31.789999,16.1,60.0,0.0,0.0,0
20.564999,21.5,20.08,9.4,31.799999,16.199999,60.0,0.0,0.0,0
20.52,21.5,20.059999,9.4,31.83,16.24,60.0,0.0,0.0,0
20.49,20.5,20.059999,8.4,31.9,16.4,60.0,0.0,0.0,0
20.469999,20.5,20.059999,8.4,31.969999,16.559999,60.0,0.0,0.0,0
20.43,20.5,20.039999,7.4,32.029999,16.709999,56.0,0.0,0.0,0
20.379999,20.5,20.039999,7.5,32.23,16.98,52.0,0.0,0.0,0
20.359999,20.5,20.02,6.5,32.349998,17.26,54.0,0.0,0.0,0
20.32,20.5,19.98,6.5,32.369999,17.65,56.0,0.0,0.0,0
20.299999,20.5,19.959999,6.5,32.489998,18.129999,58.0,0.0,0.0,0
20.27,20.5,19.939999,6.5,32.559998,18.4,60.0,0.0,0.0,0
20.25,20.5,19.939999,6.5,32.630001,18.75,62.5,0.0,0.0,0
20.215,20.5,19.9,6.5,32.709999,19.01,65.0,0.0,0.0,0
20.195,20.5,19.859999,6.5,32.709999,19.219999,67.5,0.0,0.0,0
20.18,20.5,19.859999,6.5,32.790001,19.66,70.0,0.0,0.0,0
20.17,20.5,19.859999,6.5,32.869999,19.889999,67.5,0.0,0.0,0
20.15,20.5,19.84,7.5,32.98,20.18,65.0,0.0,0.0,0
20.125,20.5,19.82,7.5,33.029999,20.359999,62.5,0.0,0.0,0
20.105,20.5,19.799999,6.4,33.139999,20.6,60.0,0.0,0.0,0
20.074999,20.5,19.799999,7.4,33.18,20.799999,62.5,0.0,0.0,0
20.064999,20.5,19.76,6.4,33.290001,20.91,65.0,0.0,0.0,0
20.039999,20.5,19.74,6.4,33.329998,21.1,62.5,0.0,0.0,0
20.029999,20.5,19.74,5.4,33.369999,21.219999,60.0,0.0,0.0,0
20.004999,20.5,19.719999,6.4,33.299999,21.33,64.5,0.0,0.0,0
20.0,20.5,19.699999,7.4,33.27,21.459999,69.0,0.0,0.0,0
19.984999,20.5,19.719999,7.4,33.279999,21.58,69.5,0.0,0.0,0
19.984999,20.5,19.699999,6.4,33.239998,21.699999,70.0,0.0,0.0,0
19.975,20.5,19.699999,8.4,33.279999,21.779999,67.5,0.0,0.0,0
19.975,20.5,19.68,6.4,33.360001,21.85,65.0,0.0,0.0,0
19.955,20.5,19.66,5.4,33.399998,21.969999,67.0,0.0,0.0,0
19.955,20.5,19.66,5.4,33.43,22.049999,69.0,0.0,0.0,0
19.949999,20.5,19.66,5.4,33.360001,22.119999,69.0,0.0,0.0,0
19.93,20.5,19.66,6.4,33.360001,22.17,69.0,0.0,0.0,0
19.92,20.5,19.66,6.4,33.32,22.24,69.5,0.0,0.0,0
19.91,20.5,19.639999,6.4,33.329998,22.269999,70.0,0.0,0.0,0
19.9,20.5,19.639999,6.4,33.380001,22.33,67.5,0.0,0.0,0
19.885,20.5,19.619999,7.4,33.43,22.359999,65.0,0.0,0.0,0
19.865,20.5,19.619999,7.4,33.469997,22.359999,67.5,0.0,0.0,0
19.859999,20.5,19.58,8.4,33.5,22.41,70.0,0.0,0.0,0
